Observation ID,Location ID,Location Name,Observed Property ID,Observed DateTime,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Source of Rounded Value,Rounded Value,Rounding Specification,Result Status,Result Grade,Medium,Activity ID,Activity Name,Collection Method,Field: Device ID,Field: Device Type,Field: Comment,Lab: Specimen Name,Lab: Analysis Method,Lab: Detection Condition,Lab: Limit Type,Lab: MDL,Lab: MRL,Lab: Quality Flag,Lab: Received DateTime,Lab: Prepared DateTime,Lab: Sample Fraction,Lab: From Laboratory,Lab: Sample ID,Lab: Dilution Factor,Lab: Comment,QC: Type,QC: Source Sample ID,Standards Violations,Specimen: Taxonomy Element,CAS Number,Latitude,Longitude,Elevation,Elevation Unit,Country,State,County,Location Type,Field Visit Start Date,Validation Warnings,Location Group,EA_Lab Batch ID,EA_Observation Composite Stat,EA_Upload File Name
1cb3f0e9-3596-4f01-bc3c-3e9754142f66,E102984,COMINCO (PE-2753) OUTFALL III,pH (acidity),2022-05-18 05:00:00.000-08:00,2022-05-18 05:00:00.000-08:00,,,LAB,8.1,pH units,,,,Preliminary,Unknown,Water - Waste,766d9054-7199-4edb-8777-3045eddcaedd,4415380;;Water - Waste;E102984;2022-05-18T05:00:00-08:00,Flow Proportional Composite,,,,Physical Properties,X330;Meter;EMS Migration,,,2,,,,,,PE,,,,,,,,,49.1042,-117.6606,,,,,,Outfall,2022-05-18,,14388;2753,,,water-may-13-154.csv
1cc0377e-ecb2-4b05-946e-e9631e8849fa,E305899,WQ-23 MOUNT MILLIGAN 104777,Carbonate Alkalinity (as CaCO3) (fl. conc.),2022-05-10 12:30:01.000-08:00,2022-05-17 17:16:00.000-08:00,,,LAB,0.6,mg/L,,,,Preliminary,Unknown,Water - Surface Film,8eac0498-e4a0-4d6d-bb39-d3405f120be2,3901818;;Water - Surface Film;E305899;2022-05-10T12:30:01-08:00,Grab,,,,Major Ions-2,XCAL;Calculation (mg/L);EMS Migration,NOT_DETECTED,,0.6,,,2022-05-12 11:00:00.000-08:00,,,CAR,22E1704-01,,,,,,,,55.121229,-123.953926,,,,,,"River, Stream, or Creek",2022-05-10,,104777,,,water-may-15-115.csv
1cc18292-bb0c-40d0-a531-12f518ae497d,E305895,WQ-3 MOUNT MILLIGAN 104777,Nitrogen Total (fl. conc.),2022-05-09 12:49:00.000-08:00,2022-05-16 00:00:00.000-08:00,,,LAB,0.302,mg/L,,,,Preliminary,Unknown,Water - Fresh,8e04a47f-1b45-4912-94d2-51becc33fe07,3896677;;Water - Fresh;E305895;2022-05-09T12:49:00-08:00,Grab,,,,Nutrients,XCAL;Calculation (mg/L);EMS Migration,,,0.05,,,2022-05-11 11:00:00.000-08:00,,TOTAL,CAR,22E1635-03,,,,,,,,55.113234,-123.978491,,,,,,"River, Stream, or Creek",2022-05-09,,104777,,,water-may-15-108.csv
1ccd3d86-7560-465f-bce6-2c936bcd72fd,E304835,LIVERPOOL SEDIMENT POND,Fish Bioassay(Pass/Fail) (mortality) (ratio),2022-05-22 17:35:00.000-08:00,2022-05-22 17:35:00.000-08:00,,,LAB,0,%,,,,Preliminary,Unknown,Water - Waste,afff8861-100c-4d47-8e5e-22e67571c053,3921536;;Water - Waste;E304835;2022-05-22T17:35:00-08:00,Grab,,,,Toxicity,FA13;RM13/Rainbow/96hr(%mortality)/100% conc.;EMS Migration,,,,,,,,,NE,,,,,,,,,50.193525,-114.883044,,,,,,Outfall,2022-05-22,,424,,,water-may-15-24.csv
1ce68a93-b288-4fef-bd81-7ea120ade328,0500720,OKANAGAN R AT ROAD 18 BRIDGE NEAR OLIVER,Antimony Total (fl. conc.),2022-04-13 14:55:00.000-08:00,2022-05-11 02:14:00.000-08:00,,,LAB,0.000052,mg/L,,,,Preliminary,Unknown,Water - Fresh,331d38a0-4ded-42b9-afaf-9e18eb3a480c,4047471;;Water - Fresh;0500720;2022-04-13T14:55:00-08:00,Grab,,,,Metals - Total,"X555;Metals in water, total, ""in-bottle"" digestion, ICP-SFMS;EMS Migration",,,0.000004,,,,,TOTAL,NTL,VA22A7883,,,,,,,7440-36-0,49.1145,-119.5662,,,,,,"River, Stream, or Creek",2022-04-13,,,,,water-may-16-296.csv
1d01477d-a20e-4f71-979a-03df50438229,E305878,ELK RIVER SIDE CHANNEL U/S WOLFRAM CREEK,Lead Total (fl. conc.),2022-05-10 12:00:00.000-08:00,2022-05-10 12:00:00.000-08:00,,,LAB,0.000128,mg/L,,,,Preliminary,Unknown,Water - Fresh,e07c755a-5981-429c-afaa-15ff4377998a,3932438;;Water - Fresh;E305878;2022-05-10T12:00:00-08:00,Grab,,,,Metals - Total,MWID;Metals in Water by ICPMS (digested);EMS Migration,,,0.0002,,,,,TOTAL,ALS,,,,,,,,,50.105333,-114.930826,,,,,,"River, Stream, or Creek",2022-05-10,,6248,,,water-may-15-104.csv
1d0ec8fd-7c67-4277-9fbc-d07647629963,E305964,MW12-05R MOUNT MILLIGAN 104777,Hydroxide Alkalinity (as CaCO3) (fl. conc.),2022-05-10 15:15:01.000-08:00,2022-05-17 15:15:00.000-08:00,,,LAB,1,mg/L,,,,Preliminary,Unknown,Water - Ground,ce5bf23a-3b5e-407f-96fc-a19ce55f9f75,3897609;;Water - Ground;E305964;2022-05-10T15:15:01-08:00,Grab,,,,Major Ions-2,X310;Auto Potentiometric Titration;EMS Migration,NOT_DETECTED,,1,,,2022-05-12 11:00:00.000-08:00,,,CAR,22E1703-03,,,,,,,,55.13199,-123.971598,,,,,,Well,2022-05-10,Statistical Outlier: 1.0 mg/L >= P95 (1.0 mg/L),104777,B2E1955,,water-may-15-161.csv
1d1e8518-6629-49b8-bf4f-401766afb4c4,E305904,WQ-6 MOUNT MILLIGAN 104777,Silver Dissolved (fl. conc.),2022-05-09 10:32:00.000-08:00,2022-05-17 16:46:00.000-08:00,,,LAB,0.00001,mg/L,,,,Preliminary,Unknown,Water - Fresh,4d60d982-cc77-4062-a856-8091ddc73222,3896676;;Water - Fresh;E305904;2022-05-09T10:32:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",NOT_DETECTED,,0.00001,,,2022-05-11 11:00:00.000-08:00,,DISSOLVED,CAR,22E1635-01,,,,,,,7440-22-4,55.143822,-124.003134,,,,,,"River, Stream, or Creek",2022-05-09,Statistical Outlier: 1.0E-5 mg/L >= P95 (1.0E-5 mg/L),104777,B2E1842,,water-may-15-125.csv
1d2720b6-c748-4a81-86fc-52e5af0ac4cc,E305948,KP06-8S MOUNT MILLIGAN 104777,Hydroxide Alkalinity (as CaCO3) (fl. conc.),2022-05-10 12:35:01.000-08:00,2022-05-17 15:20:00.000-08:00,,,LAB,0.34,mg/L,,,,Preliminary,Unknown,Water - Ground,066a9d6c-7d68-4ec2-b8ca-85dc720b1bfe,3897608;;Water - Ground;E305948;2022-05-10T12:35:01-08:00,Grab,,,,Major Ions-2,XCAL;Calculation (mg/L);EMS Migration,NOT_DETECTED,,0.34,,,2022-05-12 11:00:00.000-08:00,,,CAR,22E1703-04,,,,,,,,55.135242,-123.979694,,,,,,Well,2022-05-10,,104777,,,water-may-15-151.csv
1d2efd1c-cabe-4105-837c-93617158a362,E305911,WQ-NESCRP2 MOUNT MILLIGAN 104777,Strontium Dissolved (fl. conc.),2022-05-03 13:07:00.000-08:00,2022-05-11 17:43:00.000-08:00,,,LAB,0.294,mg/L,,,,Preliminary,Unknown,Water - Waste,3408237d-39ef-4a23-b0bb-e6bca0ae9834,3896140;;Water - Waste;E305911;2022-05-03T13:07:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.0001,,,2022-05-05 08:15:00.000-08:00,,DISSOLVED,CAR,22E0746-03,,,,,,,7440-24-6,55.128786,-123.966653,,,,,,Seepage or Seepage Pools,2022-05-03,,104777,B2E1042,,water-may-15-133.csv
1d38d69e-d703-4a80-bc37-7db45c728e48,E305895,WQ-3 MOUNT MILLIGAN 104777,Bismuth Total (fl. conc.),2022-05-09 12:49:00.000-08:00,2022-05-17 18:04:00.000-08:00,,,LAB,0.00001,mg/L,,,,Preliminary,Unknown,Water - Fresh,8e04a47f-1b45-4912-94d2-51becc33fe07,3896677;;Water - Fresh;E305895;2022-05-09T12:49:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",NOT_DETECTED,,0.00001,,,2022-05-11 11:00:00.000-08:00,,TOTAL,CAR,22E1635-03,,,,,,,7440-69-9,55.113234,-123.978491,,,,,,"River, Stream, or Creek",2022-05-09,,104777,B2E1904,,water-may-15-108.csv
1d3ad9d1-8fa1-4520-a83b-92eaaef916ea,E208047,MINNOVA WATER QUALITY POND EFFLUENT,Manganese Total (fl. conc.),2022-04-20 00:00:00.000-08:00,2022-05-05 00:00:00.000-08:00,,,LAB,0.00025,mg/L,,,,Preliminary,Unknown,Water - Waste,b3e4950e-c008-4a91-8451-3240fa362580,4071962;;Water - Waste;E208047;2022-04-20T00:00:00-08:00,Grab,,,,Metals - Total,"F082;Aliquot,HNO3/HCL dig,ICPMS;EMS Migration",,,0.0001,,,2022-04-21 11:15:00.000-08:00,,TOTAL,ALS,001,,,,,,,7439-96-5,51.168111,-119.805889,,,,,,Outfall,2022-04-20,Statistical Outlier: 2.5E-4 mg/L < P5 (2.9E-4 mg/L),8147,KS2201326,,water-may-16-136.csv
1d4a5484-4809-4769-b785-502d4e24bb6b,E102983,COMINCO (PE-2753) OUTFALL II,Zinc Total (mass flow),2022-05-16 05:00:00.000-08:00,2022-05-16 05:00:00.000-08:00,,,LAB,0.00169,t/d,,,,Preliminary,Unknown,Water - Waste,4bf4779b-83af-4479-8ba7-8ae27e0c5ac6,4551703;;Water - Waste;E102983;2022-05-16T05:00:00-08:00,Flow Proportional Composite,,,,Metals - Total,CALC;Calculation (t/d);EMS Migration,,,0,,,,,TOTAL,PE,,,,,,,,7440-66-6,49.0997,-117.7099,,,,,,Outfall,2022-05-16,,14388;2753,,,water-may-13-86.csv
1d5bd6ce-013e-49dc-bf0b-07cbf83b8ad9,E305878,ELK RIVER SIDE CHANNEL U/S WOLFRAM CREEK,Phosphorus Total (fl. conc.),2022-05-03 11:30:00.000-08:00,2022-05-03 11:30:00.000-08:00,,,LAB,0.0223,mg/L,,,,Preliminary,Unknown,Water - Fresh,fd9ba699-f4b9-432e-b8d2-30167789692d,3932436;;Water - Fresh;E305878;2022-05-03T11:30:00-08:00,Grab,,,,Nutrients,X023;Dig Manual Ascorbic Acid;EMS Migration,,,0.003,,,,,TOTAL,ALS,,,,,,,,7723-14-0,50.105333,-114.930826,,,,,,"River, Stream, or Creek",2022-05-03,,6248,,,water-may-15-104.csv
1d6b245d-4921-4f2a-b18a-9275bde706fe,E305931,WQ-PIT MOUNT MILLIGAN 104777,Zirconium Total (fl. conc.),2022-04-26 13:28:00.000-08:00,2022-05-04 20:34:00.000-08:00,,,LAB,0.00002,mg/L,,,,Preliminary,Unknown,Water - Waste,7306d760-4876-433d-89db-459d40650fdc,3901413;;Water - Waste;E305931;2022-04-26T13:28:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",NOT_DETECTED,,0.00002,,,2022-04-29 09:15:00.000-08:00,,TOTAL,CAR,22D3731-01,,,,,,,7440-67-7,55.125977,-124.028752,,,,,,Outfall,2022-04-26,,104777,B2E0296,,water-may-15-143.csv
1d8cfd9a-1a5d-4134-98c2-99a149353991,E305976,WQ-MCSCRSS MOUNT MILLIGAN 104777,Lithium Total (fl. conc.),2022-05-03 10:23:00.000-08:00,2022-05-10 19:36:00.000-08:00,,,LAB,0.000499,mg/L,,,,Preliminary,Unknown,Water - Waste,71c8ce08-463a-4547-a9b3-7fb2f4eb24ac,3896139;;Water - Waste;E305976;2022-05-03T10:23:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",,,0.00005,,,2022-05-05 08:15:00.000-08:00,,TOTAL,CAR,22E0746-01,,,,,,,,55.114049,-123.973243,,,,,,Seepage or Seepage Pools,2022-05-03,,104777,B2E1045,,water-may-15-165.csv
1d8fbab9-dd1c-41c3-a0d0-0391123477b1,E305944,KP91-A6D MOUNT MILLIGAN 104777,Nitrogen Ammonia Dissolved (fl. conc.),2022-05-10 14:05:00.000-08:00,2022-05-15 00:00:00.000-08:00,,,LAB,0.02,mg/L,,,,Preliminary,Unknown,Water - Ground,b8a39c4d-f141-4c17-b0d4-4507f2f2e16e,3897610;;Water - Ground;E305944;2022-05-10T14:05:00-08:00,Grab,,,,Nutrients,X054;Phenate-Colorimetric;EMS Migration,NOT_DETECTED,,0.02,,,2022-05-12 11:00:00.000-08:00,,DISSOLVED,CAR,22E1703-02,,,,,,,7664-41-7,55.128467,-123.967135,,,,,,Well,2022-05-10,,104777,B2E1757,,water-may-15-149.csv
1da49ab8-d345-4dfd-bcc4-7385d792b90e,E104898,PG PULP AND INTERCON PULP PE0390001 OUTFALL,pH (acidity),2022-05-11 07:01:00.000-08:00,2022-05-11 07:01:00.000-08:00,,,FIELD,7.6,pH units,,,,Preliminary,Unknown,Water - Waste,,,Time Composite: Continuous Monitor,,Continuous Rec.-in situ,,,,,,,,,,,,,,,,,,,,,53.9264,-122.6811,,,,,,Outfall,2022-05-11,,3900,,,water-may-16-1645.csv
1da8652a-e9cf-45cb-acd6-4d47255a07ef,E102984,COMINCO (PE-2753) OUTFALL III,Bismuth Dissolved (fl. conc.),2022-05-10 08:45:00.000-08:00,2022-05-12 17:30:00.000-08:00,,,LAB,0.001,mg/L,,,,Preliminary,Unknown,Water - Waste,1213832b-394e-4cd0-9b27-978e2b42aad3,4583133;;Water - Waste;E102984;2022-05-10T08:45:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",NOT_DETECTED,,0.001,,,2022-05-11 11:35:00.000-08:00,,DISSOLVED,MX,ASV781,,,,,,,7440-69-9,49.1042,-117.6606,,,,,,Outfall,2022-05-10,,14388;2753,A576131,,water-may-13-154.csv
1daf0adf-2c9a-49e9-83f4-5324637830a9,E305912,WQ-SSCRP MOUNT MILLIGAN 104777,Nickel Dissolved (fl. conc.),2022-05-04 13:55:00.000-08:00,2022-05-11 19:23:00.000-08:00,,,LAB,0.000337,mg/L,,,,Preliminary,Unknown,Water - Waste,d547426d-58a6-4e02-aba5-d9fd45a54d17,3898470;;Water - Waste;E305912;2022-05-04T13:55:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.00004,,,2022-05-06 10:20:00.000-08:00,,DISSOLVED,CAR,22E0872-01,,,,,,,7440-02-0,55.111472,-123.976378,,,,,,Seepage or Seepage Pools,2022-05-04,,104777,B2E1149,,water-may-15-134.csv
1db4a29a-ed25-462a-851d-022fd8de4c46,E305899,WQ-23 MOUNT MILLIGAN 104777,Chloride Dissolved (fl. conc.),2022-05-10 12:30:00.000-08:00,2022-05-13 04:56:00.000-08:00,,,LAB,4.38,mg/L,,,,Preliminary,Unknown,Water - Surface Film,683426a4-7499-45d4-a5bd-b8415653898d,3901818;;Water - Surface Film;E305899;2022-05-10T12:30:00-08:00,Grab,,,,Major Ions,X044;Ion Chromatography;EMS Migration,,,0.1,,,2022-05-12 11:00:00.000-08:00,,DISSOLVED,CAR,22E1704-01,,,,,,,16887-00-6,55.121229,-123.953926,,,,,,"River, Stream, or Creek",2022-05-10,,104777,B2E1531,,water-may-15-115.csv
1db52a2c-8277-43b4-bb1f-8a3f2c2e2559,E207975,POLLEY LAKE - SOUTH,Cadmium Dissolved (fl. conc.),2022-05-17 12:49:00.000-08:00,2022-05-17 12:49:00.000-08:00,0,metre,LAB,0.000005,mg/L,,,,Preliminary,Unknown,Water - Fresh,f2bb9798-cb64-47bd-b491-df2930e4c755,3941494;;0m;Water - Fresh;E207975;2022-05-17T12:49:00-08:00,Grab,,,,Metals - Dissolved,"X350;FF,FA:HNO3:ICP;EMS Migration",NOT_DETECTED,,0,,,2022-05-18 11:10:00.000-08:00,,DISSOLVED,ALS,VA22B0897,,,,,,,7440-43-9,52.539,-121.594,,,,,,Lake or Pond,2022-05-17,,11678,,,water-may-16-100.csv
1dc720f3-bc5e-4d81-ae65-44985903d826,E304750,OUTLET OF THE SECONDARY POST SEDIMENT POND (FR_PP1),Residue: Non-filterable (TSS) (fl. conc.),2022-05-05 10:16:00.000-08:00,2022-05-05 10:16:00.000-08:00,,,LAB,2.7,mg/L,,,,Preliminary,Unknown,Water - Waste,396d261c-3968-44c7-bc50-0ecc13de0221,3921859;;Water - Waste;E304750;2022-05-05T10:16:00-08:00,Grab,,,,Physical Properties,X017;Glass Fiber Filter;EMS Migration,,,1,,,,,,ALS,,,,,,,,,50.193389,-114.913667,,,,,,Outfall,2022-05-05,,424,,,water-may-15-12.csv
1de3e0ce-f127-452f-a406-56d88846df62,E102984,COMINCO (PE-2753) OUTFALL III,Manganese Total (fl. conc.),2022-05-10 08:45:00.000-08:00,2022-05-13 16:44:00.000-08:00,,,LAB,0.0613,mg/L,,,,Preliminary,Unknown,Water - Waste,1213832b-394e-4cd0-9b27-978e2b42aad3,4583133;;Water - Waste;E102984;2022-05-10T08:45:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",,,0.001,,,2022-05-11 11:35:00.000-08:00,,TOTAL,MX,ASV781,,,,,,,7439-96-5,49.1042,-117.6606,,,,,,Outfall,2022-05-10,,14388;2753,A576050,,water-may-13-154.csv
1df01035-b603-4bff-befe-50241e3246a7,E102983,COMINCO (PE-2753) OUTFALL II,Zinc Total (mass flow),2022-05-04 05:00:00.000-08:00,2022-05-04 05:00:00.000-08:00,,,LAB,0.00148,t/d,,,,Preliminary,Unknown,Water - Waste,5e1c83eb-5aa9-4a65-95f0-e50813a180bf,4551673;;Water - Waste;E102983;2022-05-04T05:00:00-08:00,Flow Proportional Composite,,,,Metals - Total,CALC;Calculation (t/d);EMS Migration,,,0,,,,,TOTAL,PE,,,,,,,,7440-66-6,49.0997,-117.7099,,,,,,Outfall,2022-05-04,,14388;2753,,,water-may-13-86.csv
1df41d4d-0d57-4845-9038-c0e48660c618,E305878,ELK RIVER SIDE CHANNEL U/S WOLFRAM CREEK,Lead Total (fl. conc.),2022-05-17 12:30:00.000-08:00,2022-05-17 12:30:00.000-08:00,,,LAB,0.00026,mg/L,,,,Preliminary,Unknown,Water - Fresh,04c073a2-ae51-4df5-89dd-032d000cff1a,3932440;;Water - Fresh;E305878;2022-05-17T12:30:00-08:00,Grab,,,,Metals - Total,MWID;Metals in Water by ICPMS (digested);EMS Migration,,,0.0002,,,,,TOTAL,ALS,,,,,,,,,50.105333,-114.930826,,,,,,"River, Stream, or Creek",2022-05-17,,6248,,,water-may-15-104.csv
1e0a11c6-c74f-4dcc-b305-91ffd646d3a3,E306062,PE-07337 (WQ21A) SILVERTIP CREEK IMMEDIATELY ABOVE CONFLUENCE WITH BRINCO,Copper Dissolved (fl. conc.),2022-05-05 11:00:00.000-08:00,2022-05-11 21:27:00.000-08:00,,,LAB,0.0002,mg/L,,,,Preliminary,Unknown,Water - Fresh,501ced46-5fe5-4585-85f5-0b153faaf971,3896500;;Water - Fresh;E306062;2022-05-05T11:00:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",NOT_DETECTED,,0.0002,,,2022-05-10 11:14:00.000-08:00,,DISSOLVED,MX,AST508,,,,,,,7440-50-8,59.931046,-130.337463,,,,,,"River, Stream, or Creek",2022-05-05,,7337,A573848,,water-may-15-243.csv
1e1ca67e-656c-436b-998e-06bd41416c0f,E305908,WQ-TSFP MOUNT MILLIGAN 104777,Lithium Total (fl. conc.),2022-04-26 14:02:00.000-08:00,2022-05-04 20:37:00.000-08:00,,,LAB,0.0127,mg/L,,,,Preliminary,Unknown,Water - Waste,e1968a9c-a0a6-4ae7-b30a-dd9cfe62d240,3901412;;Water - Waste;E305908;2022-04-26T14:02:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",,,0.00005,,,2022-04-29 09:15:00.000-08:00,,TOTAL,CAR,22D3731-02,,,,,,,,55.116589,-123.99803,,,,,,Outfall,2022-04-26,,104777,B2E0296,,water-may-15-131.csv
1e1fbd5f-134e-4aa6-9e47-dc7820db074c,E305912,WQ-SSCRP MOUNT MILLIGAN 104777,Cadmium Dissolved (fl. conc.),2022-05-04 13:55:00.000-08:00,2022-05-11 19:23:00.000-08:00,,,LAB,0.0000162,mg/L,,,,Preliminary,Unknown,Water - Waste,d547426d-58a6-4e02-aba5-d9fd45a54d17,3898470;;Water - Waste;E305912;2022-05-04T13:55:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.000002,,,2022-05-06 10:20:00.000-08:00,,DISSOLVED,CAR,22E0872-01,,,,,,,7440-43-9,55.111472,-123.976378,,,,,,Seepage or Seepage Pools,2022-05-04,,104777,B2E1149,,water-may-15-134.csv
1e33b897-386a-404a-ad73-70f7741c8a3a,E305904,WQ-6 MOUNT MILLIGAN 104777,Barium Dissolved (fl. conc.),2022-05-09 10:32:00.000-08:00,2022-05-18 15:30:00.000-08:00,,,LAB,0.00655,mg/L,,,,Preliminary,Unknown,Water - Fresh,4d60d982-cc77-4062-a856-8091ddc73222,3896676;;Water - Fresh;E305904;2022-05-09T10:32:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.0001,,,2022-05-11 11:00:00.000-08:00,,DISSOLVED,CAR,22E1635-01,,,,,,,7440-39-3,55.143822,-124.003134,,,,,,"River, Stream, or Creek",2022-05-09,Statistical Outlier: 0.00655 mg/L < P5 (0.0081 mg/L),104777,B2E1842,,water-may-15-125.csv
1e461e37-cb19-4052-a980-c2a803810d62,E103117,QUESNEL; CPP (PE-01152) FINAL LAGOON DISCHARGE,Flow (Avg) (flow),2022-05-07 06:00:00.000-08:00,2022-05-08 00:00:00.000-08:00,,,LAB,101830,m³/d,,,,Preliminary,Unknown,Water - Waste,b9cd546f-bcd7-490a-b139-981646c3a18e,3907460;;Water - Waste;E103117;2022-05-07T06:00:00-08:00,Time Composite: Continuous Monitor,,,,Physical Properties,XM00;Meter-in situ;EMS Migration,,,0,,,,,,CPP,,,,,,,,,52.975,-122.4981,,,,,,Outfall,2022-05-07,,1152,,,water-may-16-175.csv
1e531153-7837-41cf-8120-01a2d015a878,E305964,MW12-05R MOUNT MILLIGAN 104777,Boron Dissolved (fl. conc.),2022-05-10 15:15:00.000-08:00,2022-05-18 17:18:00.000-08:00,,,LAB,0.0166,mg/L,,,,Preliminary,Unknown,Water - Ground,d078d87d-63e4-47d3-8876-28d46fff069f,3897609;;Water - Ground;E305964;2022-05-10T15:15:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.002,,,2022-05-12 11:00:00.000-08:00,,DISSOLVED,CAR,22E1703-03,,,,,,,7440-42-8,55.13199,-123.971598,,,,,,Well,2022-05-10,,104777,B2E1842,,water-may-15-161.csv
1e6353c6-7a65-4c86-9351-fd00dea4dc40,E305908,WQ-TSFP MOUNT MILLIGAN 104777,Tellurium Total (fl. conc.),2022-04-26 14:02:00.000-08:00,2022-05-04 20:37:00.000-08:00,,,LAB,0.00005,mg/L,,,,Preliminary,Unknown,Water - Waste,e1968a9c-a0a6-4ae7-b30a-dd9cfe62d240,3901412;;Water - Waste;E305908;2022-04-26T14:02:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",NOT_DETECTED,,0.00005,,,2022-04-29 09:15:00.000-08:00,,TOTAL,CAR,22D3731-02,,,,,,,13494-80-9,55.116589,-123.99803,,,,,,Outfall,2022-04-26,,104777,B2E0296,,water-may-15-131.csv
1e745ec5-e918-4744-9417-bcdde6951684,0500720,OKANAGAN R AT ROAD 18 BRIDGE NEAR OLIVER,Molybdenum Total (fl. conc.),2022-04-13 14:55:00.000-08:00,2022-05-11 02:14:00.000-08:00,,,LAB,0.00322,mg/L,,,,Preliminary,Unknown,Water - Fresh,331d38a0-4ded-42b9-afaf-9e18eb3a480c,4047471;;Water - Fresh;0500720;2022-04-13T14:55:00-08:00,Grab,,,,Metals - Total,"X555;Metals in water, total, ""in-bottle"" digestion, ICP-SFMS;EMS Migration",,,0.000006,,,,,TOTAL,NTL,VA22A7883,,,,,,,7439-98-7,49.1145,-119.5662,,,,,,"River, Stream, or Creek",2022-04-13,,,,,water-may-16-296.csv
1e885dc1-6dd9-48f4-b6b8-f534f073c80c,E305949,KP06-8D MOUNT MILLIGAN 104777,Carbon Total Organic (fl. conc.),2022-05-11 12:25:00.000-08:00,2022-05-16 08:06:00.000-08:00,,,LAB,1.16,mg/L,,,,Preliminary,Unknown,Water - Ground,2f729aae-0e51-433a-bc40-c277f16111db,3898460;;Water - Ground;E305949;2022-05-11T12:25:00-08:00,Grab,,,,Carbon,X067;TOC Analyzer;EMS Migration,,,0.5,,,2022-05-13 09:15:00.000-08:00,,TOTAL,CAR,22E1815-02,,,,,,,,55.135242,-123.979694,,,,,,Well,2022-05-11,,104777,B2E1650,,water-may-15-151.csv
1e89ebdd-55ad-4f20-a382-e67baf5422df,E305962,MW12-043 MOUNT MILLIGAN 104777,Hardness (Dissolved) (as CaCO3) (fl. conc.),2022-05-11 14:45:00.000-08:00,2022-05-18 17:29:00.000-08:00,,,LAB,63.1,mg/L,,,,Preliminary,Unknown,Water - Ground,d087d5a6-037b-4275-946f-3c630ef5126e,3898461;;Water - Ground;E305962;2022-05-11T14:45:00-08:00,Grab,,,,Major Ions,XCAL;Calculation (mg/L);EMS Migration,,,0.125,,,2022-05-13 09:15:00.000-08:00,,DISSOLVED,CAR,22E1815-01,,,,,,,,55.124931,-123.966588,,,,,,Well,2022-05-11,Statistical Outlier: 63.1 mg/L < P5 (63.8 mg/L),104777,,,water-may-15-160.csv
1e8a7b82-4cec-44d6-987a-3bb2ff5c242a,E104955,KELOWNA STP - MAIN PLANT PE 12211 @ OUTLET OF CHLORINATION TANK 1,Nitrate(NO3) + Nitrite(NO2) Dissolved (fl. conc.),2022-05-16 00:00:00.000-08:00,2022-05-16 00:00:00.000-08:00,,,LAB,3.97,mg/L,,,,Preliminary,Unknown,Water - Waste,9bc61f6b-bf42-4e66-8f51-70c3d955a772,3906600;;Water - Waste;E104955;2022-05-16T00:00:00-08:00,Flow Proportional Composite,,,,Nutrients,X082;Auto. Cadmium Reduction;EMS Migration,,,0.02,,,,,DISSOLVED,KPC,,,,,,,,"14797-55-8, 14797-65-0",49.8642,-119.4836,,,,,,Outfall,2022-05-16,,12211,,,water-may-16-1770.csv
1e918b45-da8b-4ce6-a99f-44f0fb9329da,E305964,MW12-05R MOUNT MILLIGAN 104777,Mercury Dissolved (fl. conc.),2022-05-10 15:15:00.000-08:00,2022-05-17 17:09:00.000-08:00,,,LAB,0.000005,mg/L,,,,Preliminary,Unknown,Water - Ground,d078d87d-63e4-47d3-8876-28d46fff069f,3897609;;Water - Ground;E305964;2022-05-10T15:15:00-08:00,Grab,,,,Metals - Dissolved,CVAF;Hg CVAF;EMS Migration,NOT_DETECTED,,0.000005,,,2022-05-12 11:00:00.000-08:00,,DISSOLVED,CAR,22E1703-03,,,,,,,,55.13199,-123.971598,,,,,,Well,2022-05-10,Statistical Outlier: 5.0E-6 mg/L >= P95 (5.0E-6 mg/L),104777,B2E2004,,water-may-15-161.csv
